pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
8092,young boy helmet riding bike lawn,young boy helmet riding bike road,3.5,NEUTRAL
8093,little boy riding bicycle race,bicycle ridden little boy race,4.8,ENTAILMENT
8094,little boy riding bicycle race,little girl riding bicycle race,3.6,NEUTRAL
8095,bicycle ridden little boy race,young boy helmet riding bike road,3.6,NEUTRAL
8096,young boy helmet riding bike road,little girl riding bicycle race,3,NEUTRAL
8104,woman smeared brown substance blurry crowd background,topless woman covered mud,3.4,NEUTRAL
8105,topless woman smeared brown substance nobody background,topless woman covered mud,4,NEUTRAL
8108,topless woman covered mud,topless woman smeared brown substance blurry crowd background,3.8,NEUTRAL
8109,two boys man playing games arcade,two kids man playing games arcade,4.6,ENTAILMENT
8110,two kids man playing games arcade,two kids woman playing games arcade,3.7,NEUTRAL
8112,family purchasing something vending machine,family purchasing something vending machine,3.8,CONTRADICTION
8119,female cheerleader jumping knee male cheerleader,female cheerleader sitting knee male cheerleader,3.58,NEUTRAL
8120,cheerleaders taking break,cheerleaders relaxing,4.45,ENTAILMENT
8121,cheerleaders taking break,cheerleaders dancing,3.8,NEUTRAL
8124,cheerleaders taking break,female cheerleader sitting knee man,2.9,NEUTRAL
8126,female cheerleader sitting knee male cheerleader,cheerleaders taking break,3.5,NEUTRAL
8127,group people holding drinks pointing camera,drinks held people pointing camera,4.8,ENTAILMENT
8129,several young people posing photo holding beers,several young people posing photo holding drinks,4.5,ENTAILMENT
8130,several young people posing photo holding beers,several old people posing photo holding beers,3.265,NEUTRAL
8134,several young people posing photo holding beers,group people holding food pointing camera,3.3,NEUTRAL
8136,girl red hair red eyebrows talking,girl red hair red eyebrows midspeech,4.6,ENTAILMENT
8143,girl red hair red eyebrows midspeech,"girl red hair eyebrows, several piercings ear tattoo back",3.4,NEUTRAL
8145,woman blue yellow ball mitt,woman blue yellow ball hand,3.8,NEUTRAL
8147,girl blue chasing base runner number jersey,girl blue chasing player number jersey,4.4,ENTAILMENT
8152,girl blue chasing base runner number jersey,man blue yellow ball mitt,2.7,NEUTRAL
8155,young man rock climbing,young man rock climbing,4.2,CONTRADICTION
8156,man purple hat climbing rocky wall bare hands,rocky wall climbed man purple hat bare hands,4.9,ENTAILMENT
8157,man purple hat climbing rocky wall bare hands,man purple hat climbing rocky wall bare hands,3.6,CONTRADICTION
8158,rocky wall climbed man purple hat bare hands,young man rock climbing,4.2,ENTAILMENT
8159,man purple hat climbing rocky wall bare hands,young man rock climbing,2.8,NEUTRAL
8161,man purple hat climbing rocky wall bare hands,young man rock climbing,3.3,NEUTRAL
8162,man purple hat climbing rocky wall bare hands,young man rock climbing,3.7,NEUTRAL
8165,blond woman sitting roof yellow vehicle two people inside,woman blond hair sitting roof yellow vehicle two people inside,4.5,ENTAILMENT
8168,two people driving jeep lady sitting top,blond woman sitting roof yellow vehicle two people outside,2.5,NEUTRAL
8173,large brown cat jumping red hurdle,large brown dog jumping red hurdle,3.4,NEUTRAL
8175,"brown white dog jumping red, yellow white hurdle","brown white dog passing red, yellow white hurdle",4.1,NEUTRAL
8177,"brown white dog passing red, yellow white hurdle",large brown dog jumping red hurdle,3.1,NEUTRAL
8179,"brown white dog jumping red, yellow white hurdle",large brown cat jumping red hurdle,2.8,NEUTRAL
8180,"brown white dog jumping red, yellow white hurdle",large brown dog jumping red hurdle,4,NEUTRAL
8184,yellow dog drinking water faucet,yellow dog drinking water faucet,3.6,CONTRADICTION
8186,yellow dog drinking water bottle,yellow dog drinking water faucet,4.3,NEUTRAL
8187,yellow dog drinking water container,yellow dog drinking water faucet,3.9,NEUTRAL
8189,yellow dog drinking water faucet,yellow dog drinking water bottle,3.8,CONTRADICTION
8190,adults children standing playing front steps near wooded area,adults children standing playing front stair near wooded area,4.8,ENTAILMENT
8191,adults children standing playing front steps near desert area,adults children standing playing front steps near wooded area,3.6,NEUTRAL
8192,adults children grouped near outdoor seating arrangement,adults children gathered near outdoor seating arrangement,5,ENTAILMENT
8194,adults children standing playing front steps near wooded area,adults children grouped near outdoor seating arrangement,2.8,NEUTRAL
8195,adults children gathered near outdoor seating arrangement,adults children standing playing front steps near wooded area,2.9,NEUTRAL
8196,adults children gathered near outdoor seating arrangement,adults children standing playing front stair near wooded area,2.8,NEUTRAL
8199,bride white dress looking,bride white veil looking,4.435,NEUTRAL
8200,bride black veil looking,bride white veil looking,3.5,NEUTRAL
8201,woman looking wearing wedding dress,woman looking wearing wedding veil,4.5,ENTAILMENT
8206,bride black veil looking,woman looking wearing wedding veil,3.8,ENTAILMENT
8210,girl black orange patches cheeks,girl colored patches cheeks,4.2,ENTAILMENT
8211,girl black orange patches cheeks,girl black orange patches cheeks,3.8,CONTRADICTION
8213,girl black orange patches cheeks,girl standing group wearing black shirt pink beads,2.6,NEUTRAL
8215,girl black orange patches cheeks,girl standing alone wears black shirt pink beads,2.3,NEUTRAL
8216,girl standing group wearing black shirt pink beads,girl black orange patches cheeks,2,NEUTRAL
8217,two large dogs frolicking grassy field,two large dogs frolicking field,4.7,ENTAILMENT
8219,two dogs running high grass,two animals running high grass,4.8,ENTAILMENT
8223,two large dogs frolicking field,two dogs running high grass,3.9,NEUTRAL
8225,two dogs running high grass,two large dogs frolicking grassy field,3.8,NEUTRAL
8227,white dog running across rocky landscape,black dog running across rocky landscape,3.7,NEUTRAL
8228,black dog walking along rocky terrain,black dog moving along rocky terrain,4.3,ENTAILMENT
8230,black dog running across rocky landscape,black dog moving along rocky terrain,4.3,ENTAILMENT
8233,black dog walking along rocky terrain,white dog running across rocky landscape,3,NEUTRAL
8246,young dirt bikers getting dirt bike sandy hill,young bikers getting dirt bike sandy hill,4.4,ENTAILMENT
8247,young dirt bikers getting dirt bike sandy hill,old dirt bikers getting dirt bike sandy hill,4,NEUTRAL
8248,young man pushing motocross bike dirt hill,young bikers getting dirt bike sandy hill,4,NEUTRAL
8249,young man pushing motocross bike dirt hill,old dirt bikers getting dirt bike sandy hill,3.3,NEUTRAL
8251,young dirt bikers getting dirt bike sandy hill,young man pushing motocross bike dirt hill,2.9,NEUTRAL
8258,young man woman riding bikes boardwalk near ocean,middle aged man woman riding bikes road beside water,3.2,NEUTRAL
8264,pedestrians cars moving traffic jam big city,pedestrians cars moving traffic jam big city,5,ENTAILMENT
8266,people vehicles crowded street,pedestrians cars moving traffic jam big city,3.8,ENTAILMENT
8267,pedestrians cars moving traffic jam small city,people vehicles crowded street,3.9,NEUTRAL
8269,people vehicles almost empty street,pedestrians cars moving traffic jam big city,2.6,NEUTRAL
8272,two brown white dogs fighting grassy area front tree,two brown white dogs fighting grassy area behind tree,4.2,NEUTRAL
8274,two dogs playing inside,two dogs playing outside,3.7,NEUTRAL
8276,two dogs playing inside,two brown white dogs fighting grassy area front tree,2.8,NEUTRAL
8277,two brown white dogs fighting grassy area front plant,two dogs playing outside,3.8,NEUTRAL
8281,soccer player sitting field drinking water,soccer player sitting field drinking beer,2.9,NEUTRAL
8282,man sitting grass drinking water bottle,man sitting lawn drinking water bottle,4.8,ENTAILMENT
8283,man sitting grass drinking water bottle,woman sitting grass drinking water bottle,4,NEUTRAL
8285,soccer player sitting field drinking water,woman sitting grass drinking water bottle,3.3,NEUTRAL
8288,soccer player sitting field drinking water,man sitting grass drinking water bottle,3.7,NEUTRAL
8289,dog running sea shore,dog running beach,4.6,ENTAILMENT
8294,dog running dry sand,dog running beach,4.2,NEUTRAL
8296,dog running wet sand,dog running beach,2.4,NEUTRAL
8300,chubby faced boy wearing sunglasses,chubby faced boy wearing dark glasses,4.5,ENTAILMENT
8304,chubby faced boy wearing sunglasses,sunglasses worn boy,4.5,ENTAILMENT
8305,chubby faced boy wearing sunglasses,girl wearing sunglasses,3.3,NEUTRAL
8306,chubby faced boy wearing sunglasses,boy wearing sunglasses,4.3,ENTAILMENT
8307,children dressed costumes playing game,kids dressed costumes playing game,4.9,ENTAILMENT
8312,kids dressed costumes playing game,young boy painted face standing next children,2.7,NEUTRAL
8314,young girl painted face standing next children,kids dressed costumes playing game,2.9,NEUTRAL
8316,dogs racing track,dogs running track,4.7,ENTAILMENT
8317,dogs racing track,dog racing track,3,CONTRADICTION
8321,horse racing,dogs racing track,2.2,NEUTRAL
8323,horse racing,dog racing track,2.7,NEUTRAL
8325,two bmx bikers jumping dirt ramps front water,two bmx bikers jumping dirt ramps front body water,4.8,ENTAILMENT
8327,bikers acrobatics track near water skyline,bikers getting airborne track near water skyline,4.2,ENTAILMENT
8328,bikers getting airborne track near water skyline,bikers getting airborne track near water skyline,3.9,CONTRADICTION
8329,two bmx bikers jumping dirt ramps front body water,bikers acrobatics track near water skyline,3.3,NEUTRAL
8330,two bmx bikers jumping dirt ramps front body water,bikers getting airborne track near water skyline,3.9,NEUTRAL
8331,two bmx bikers jumping dirt ramps front water,bikers getting airborne track near water skyline,4.1,ENTAILMENT
8333,two bmx bikers jumping dirt ramps front body water,bikers getting airborne track near water skyline,3.735,NEUTRAL
8335,man trick skateboard,man trick bike,2.5,NEUTRAL
8336,man skateboard trick outdoor park porch,man skateboard trick park porch,4.8,ENTAILMENT
8338,man skateboard trick park porch,man trick skateboard,4.4,ENTAILMENT
8339,woman skateboard trick outdoor park porch,man trick skateboard,3.6,NEUTRAL
8340,man skateboard trick outdoor park porch,person trick skateboard,4.3,ENTAILMENT
8345,man full gear wearing helmet sponsor logos riding red sport motorcycle,racer full gear wearing helmet sponsor logos riding red sport motorcycle,4.6,ENTAILMENT
8347,man full gear wearing helmet sponsor logos riding red sport motorcycle,person motocross uniform wearing helmet rides red motorcycle,3.8,NEUTRAL
8349,racer full gear wearing helmet sponsor logos riding red sport motorcycle,man motocross uniform wearing helmet rides red motorcycle,4.3,ENTAILMENT
8351,racer full gear wearing helmet sponsor logos riding red sport motorcycle,person motocross uniform wearing helmet rides red motorcycle,4.1,NEUTRAL
8352,people sitting square tables red room,people sitting tables red room,4.4,ENTAILMENT
8355,several people sitting small tables light room,several people sitting small tables darkened room,3.9,NEUTRAL
8356,people sitting square tables red room,several people sitting little tables darkened room,3.4,NEUTRAL
8358,several people sitting small tables darkened room,people sitting tables red room,3.7,NEUTRAL
8360,several people sitting small tables darkened room,people sitting square tables red room,3.2,NEUTRAL
8363,boy jumping side water fountain made stone front building,boy jumping side stone water fountain front building,4.6,ENTAILMENT
8366,boy striped shirt jumping front water fountain,boy jumping side stone water fountain front building,3.8,NEUTRAL
8367,boy jumping side stone water fountain front building,boy striped shirt playing front water fountain,3,NEUTRAL
8368,boy jumping side stone water fountain front building,boy striped shirt jumping behind water fountain,3.4,NEUTRAL
8374,"two large dogs, light colored one dark one, quickly moving snowy terrain",two dogs leaping snowy grass rocks,3.6,NEUTRAL
8376,two dogs jumping snowy grass rocks,"two large dogs, light colored one dark one, running snowy terrain",4.2,NEUTRAL
8377,dog leaping snowy grass rocks,"two large dogs, light colored one dark one, running snowy terrain",3.2,NEUTRAL
8379,girl blue sliding green slide,girl blue sliding slide,4.7,ENTAILMENT
8381,young girl blue fun slide,young girl blue enjoying slide,4.7,ENTAILMENT
8384,girl blue sliding green slide,young girl blue fun swing,2.835,NEUTRAL
8388,black man walking next shop big city,black man walking next building big city,4.5,ENTAILMENT
8396,black man walking next building big city,man looking distance people walking buildings behind,3.3,NEUTRAL
8400,man playing guitar next drummer,man playing guitar next drummer,3.785,CONTRADICTION
8406,black dog jumping dock pond,black dog jumping dock water,4.5,ENTAILMENT
8407,black dog jumping dock pond,black dog jumping dock pond,4.7,ENTAILMENT
8409,black dog jumping dock water,white dog jumping dock water,3.8,NEUTRAL
8412,black dog jumping dock water,black dog jumping dock water,4.9,ENTAILMENT
8417,little girl smiling running house,little girl smiling running outside,4.4,ENTAILMENT
8419,little girl smiling running house,girl white dress running,3.7,NEUTRAL
8421,little girl smiling running outside,bride white dress running,2.6,NEUTRAL
8424,skier black catching tiny bit air,skier dressed black catching tiny bit air,4.9,ENTAILMENT
8425,skier white catching tiny bit air,skier black catching tiny bit air,4,NEUTRAL
8426,man skiing snowy mountain,man skiing snowy hill,4.1,NEUTRAL
8430,skier dressed black catching tiny bit air,man skiing snowy hill,3.7,NEUTRAL
8431,man skiing snowy hill,skier white catching tiny bit air,3.8,NEUTRAL
8434,child playing slip slide grass,child playing slip slide grass,3.9,CONTRADICTION
8435,child splashing pool children kids playing background,child splashing pool children children playing background,4.9,ENTAILMENT
8437,child playing slip slide grass,child splashing pool children kids playing background,2.6,NEUTRAL
8441,child playing slip slide grass,child splashing pool children children playing background,2.6,NEUTRAL
8444,two men looking binoculars held one,two men looking one holding binoculars,4.9,ENTAILMENT
8446,two men standing together one looking binoculars,two men looking binoculars held one,4,ENTAILMENT
8449,two women standing together one looking binoculars,two men looking one holding binoculars,2.7,NEUTRAL
8452,motorcyclist bike leaning sharp corner,motorcyclist bike leaning sharp corner,3.2,CONTRADICTION
8453,man motorcycle turning around corner,man motorcycle going around corner,4.9,ENTAILMENT
8455,motorcyclist bike leaning sharp corner,man motorcycle turning around corner,4.5,ENTAILMENT
8456,motorcyclist bike leaning sharp corner,woman motorcycle going around corner,4,NEUTRAL
8457,motorcyclist bike leaning sharp corner,man motorcycle going around corner,4.2,NEUTRAL
8458,man motorcycle going around corner,motorcyclist bike leaning sharp corner,3.9,CONTRADICTION
8459,man motorcycle going around corner,motorcyclist bike leaning sharp corner,4,NEUTRAL
8460,man backwards hat sitting ground,person backwards hat sitting ground,4.6,ENTAILMENT
8462,young man white shirt gold black hat sitting crossed legs,young person white shirt gold black hat sitting crossed legs,4.7,ENTAILMENT
8469,young oriental girl standing crowd playing pinwheel,young oriental girl standing people playing pinwheel,4.7,ENTAILMENT
8470,young occidental girl standing crowd playing pinwheel,young oriental girl standing crowd playing pinwheel,4.2,NEUTRAL
8474,young oriental girl standing crowd playing pinwheel,girl blue sweater holding multicolor toy sitting shoulders woman grey hair,2.6,NEUTRAL
8475,girl blue sweater holding multicolor toy sitting shoulders man grey hair,young oriental girl standing people playing pinwheel,2.4,NEUTRAL
8476,young occidental girl standing crowd playing pinwheel,girl blue sweater holding multicolor toy sitting shoulders man grey hair,2.7,NEUTRAL
8479,young man bmx bicycle jumping masonry pyramid,young man bmx bicycle jumping masonry pyramid,4.4,ENTAILMENT
8481,bicyclist jumping pyramid-shaped ramp,bicyclist jumping pyramid-shaped ramp,4.1,CONTRADICTION
8482,young man bmx bicycle jumping masonry pyramid,man bike jumping pyramid-shaped ramp,4,NEUTRAL
8483,bicyclist jumping pyramid-shaped ramp,young man bmx bicycle jumping masonry pyramid,3.9,NEUTRAL
8484,young man bmx bicycle jumping pyramid,bicyclist jumping pyramid-shaped ramp,4,ENTAILMENT
8486,bicyclist jumping pyramid-shaped ramp,young man bmx bicycle jumping masonry pyramid,4.2,ENTAILMENT
8489,man shirt holding football,football held man shirt,5,ENTAILMENT
8490,man shirt holding football,man shirt holding football,3.3,NEUTRAL
8492,man shirt holding football,shirtless man playing football lawn,2.7,NEUTRAL
8493,shirtless man playing football field,man shirt holding football,3.5,NEUTRAL
8494,man shirt holding football,shirtless man playing football gym,4,NEUTRAL
8501,person going water,man going water,3.5,NEUTRAL
8502,man going lake,person going water,4.3,ENTAILMENT
8504,man going water,person going water,4.5,ENTAILMENT
8506,two people sitting park bench sunny day,two people sitting park bench rainy day,3.2,NEUTRAL
8507,two women dressed white black relaxing bench,two women dressed white black sitting bench,4.2,NEUTRAL
8511,two people sitting park bench hot day,two women dressed white black sitting bench,3.6,NEUTRAL
8512,two women dressed white black sitting bench,two people sitting park bench rainy day,3.9,NEUTRAL
8514,five people standing grass three dogs,five people standing grass dogs,4.4,ENTAILMENT
8516,five people standing three dogs green field beside road,five people standing three dogs park beside road,4.3,NEUTRAL
8517,five people running three dogs green field beside road,five people standing three dogs green field beside road,3.5,NEUTRAL
8520,five people standing three dogs green field beside road,five people standing grass dogs,4.4,ENTAILMENT
8521,five people standing grass dogs,five people standing three dogs green field beside road,3.7,CONTRADICTION
8524,old woman carrying lot colorful scarves beach,young woman carrying lot colorful scarves beach,4.2,NEUTRAL
8525,rainbow afghan held girl gold purple,girl gold purple holding rainbow afghan,5,ENTAILMENT
8528,man gold purple holding rainbow afghan,young woman carrying lot colorful scarves beach,1.5,NEUTRAL
8529,girl gold purple holding rainbow afghan,girl carrying lot colorful scarves beach,2.3,NEUTRAL
8530,old woman carrying lot colorful scarves beach,girl gold purple holding rainbow afghan,1.5,NEUTRAL
8532,light brown dog running water,light brown dog sprinting water,4.7,ENTAILMENT
8536,light brown dog running water,tan dog playing water bank pond,4,NEUTRAL
8537,light brown dog running water,tan dog splashing water bank river,3.9,NEUTRAL
8538,tan dog splashing water bank pond,light brown dog sprinting water,2.9,NEUTRAL
8541,child splashing water small blue pool,child splashing water pool,4.5,ENTAILMENT
8543,baby splashing inside blue paddling pool,toddler making splash inside blue paddling pool,4.4,ENTAILMENT
8551,grey silky dog running grass brown dog looks,grey silky dog lying grass brown dog looking,4.3,CONTRADICTION
8555,brown dog spotting black dog playing dry grass,grey silky dog lying grass brown dog looking,2.4,NEUTRAL
8561,man hat standing outside green jeep,man hat standing outside green vehicle,4.5,ENTAILMENT
8562,man hat standing outside green jeep,man hat standing outside green jeep,3.95,CONTRADICTION
8563,man standing dirt hill next black jeep,man hat standing outside green vehicle,2.6,NEUTRAL
8564,man hat standing outside green jeep,man standing dirt hill next black jeep,3.4,NEUTRAL
8566,man hat standing outside green jeep,man standing black jeep dirt hill,2.4,NEUTRAL
8567,man hat standing outside green jeep,man standing dirt hill next black jeep,3.4,NEUTRAL
8569,black dog small white black dog looking kitchen countertop,black cat small white black cat looking kitchen countertop,2.2,NEUTRAL
8571,large dog small dog standing next kitchen counter investigating,large dog small dog standing kitchen counter investigate,4.4,ENTAILMENT
8572,black dog small white black dog looking kitchen countertop,large dog small dog standing next kitchen counter sniffing,4.2,NEUTRAL
8574,large dog small dog standing next kitchen counter investigating,two dogs looking kitchen countertop,4.3,NEUTRAL
8578,dog rolling ground,dog sleeping ground,3.8,NEUTRAL
8581,tan dog dirty rolling dirt looking right camera,dog rolling ground,4.3,ENTAILMENT
8582,dirty tan dog rolling water looking right camera,dog rolling ground,2.6,NEUTRAL
8584,dirty tan dog rolling dirt looking right camera,dog sleeping ground,3.1,NEUTRAL
8586,arabic man wearing white hat,white hat worn arabic man,4.9,ENTAILMENT
8588,man white hat brown shirt behind woman red looking left,man white hat brown shirt behind woman red looking side,4.5,ENTAILMENT
8589,man white hat brown shirt behind woman red looking right,man white hat brown shirt behind woman red looking left,4.3,NEUTRAL
8590,arabic man wearing white hat,man white hat brown shirt behind woman red looking side,2.6,NEUTRAL
8593,arabic man wearing white hat,man white hat brown shirt behind woman red looking left,2.3,NEUTRAL
8594,man white hat brown shirt behind woman red looking left,arabic man wearing white hat,2.4,NEUTRAL
8596,little kids playing water fountain front lots people,little kids playing water fountain front people,4.1,NEUTRAL
8597,children playing fountain spraying water ground,children playing ground fountains,4.3,ENTAILMENT
8598,children playing fountain spraying water ground,animals playing fountains spray water ground,3.35,NEUTRAL
8600,little kids playing water fountain front lots people,animals playing fountains spray water ground,2.9,NEUTRAL
8601,little boys playing water fountain front lots people,children playing fountain spraying water ground,3.7,NEUTRAL
8606,person yellow bike airborne,cyclist yellow bike airborne,4.9,ENTAILMENT
8607,cyclist yellow bike airborne,cyclist yellow bike airborne,3.9,CONTRADICTION
8608,person yellow bike airborne,person yellow dirt bike taking jump,4.3,ENTAILMENT
8609,cyclist yellow bike airborne,person yellow dirt bike taking jump,3.7,CONTRADICTION
8610,man yellow dirt bike taking jump,cyclist yellow bike airborne,4.5,ENTAILMENT
8611,person yellow clean bike taking jump,cyclist yellow bike airborne,4.4,ENTAILMENT
8613,bicycle ridden man wearing beret recreation trail,man wearing beret riding bicycle recreation trail,5,ENTAILMENT
8614,man wearing beret riding bicycle recreation trail,woman wearing beret riding bicycle recreation trail,3.4,NEUTRAL
8618,man wearing beret riding bicycle recreation trail,old man grey beard riding bike,2.365,NEUTRAL
8620,woman wearing beret riding bicycle recreation trail,old man grey beard riding bike,2.7,NEUTRAL
8622,five adults sitting stone steps,five adults sitting steps made stone,4.9,ENTAILMENT
8624,people sitting wall,people sitting near wall,4.1,ENTAILMENT
8626,five adults sitting stone steps,people sitting near wall,3,NEUTRAL
8627,five adults sitting stone steps,people standing wall,1.8,NEUTRAL
8629,five adults sitting chair,people sitting wall,2.8,NEUTRAL
8630,people sitting wall,five adults sitting stone steps,3.2,NEUTRAL
8631,man rock climbing city bay background,person rock climbing city bay background,4.4,ENTAILMENT
8635,"man rock climbing, stopping calculating route",man rock climbing city bay background,3.8,NEUTRAL
8636,"woman rock climbing, pausing calculating route",man rock climbing city bay background,3.5,NEUTRAL
8637,"man rock climbing, pausing calculating route",person rock climbing city bay background,3.55,NEUTRAL
8639,"man rock climbing, pausing calculating route",man rock climbing city bay background,3.3,NEUTRAL
8645,little girl hitting ball tee,little girl pink shirt playing t-ball taking swing,4.1,NEUTRAL
8646,little girl missing baseball tee,little girl pink shirt playing t-ball taking swing,3.9,NEUTRAL
8647,little girl pink shirt playing t-ball taking swing,girl hitting little tee baseball,3.3,NEUTRAL
8649,little girl hitting baseball tee,little boy pink shirt playing t-ball taking swing,3.3,NEUTRAL
8651,people grouping stand fair,group people gathering stand fair,4.8,ENTAILMENT
8656,group people gathering stand fair,people running carnival,2.8,NEUTRAL
8657,people grouping stand fair,people standing carnival,3.6,NEUTRAL
8663,rollerbladers rolling formation hill,rollerbladers rolling formation hill,4.3,CONTRADICTION
8664,rollerbladers running formation hill,group rollerbladers lining street,3.8,NEUTRAL
8665,rollerbladers rolling formation hill,group rollerbladers lining street,3.2,NEUTRAL
8668,rollerbladers rolling formation hill,group rollerbladers lining street,3.4,NEUTRAL
8669,woman marching pair dogs,woman walking pair dogs,4.4,ENTAILMENT
8674,woman marching pair dogs,woman showing dog short hair dog show,2.4,NEUTRAL
8675,woman walking pair dogs,woman showing dog long hair dog show,2.8,NEUTRAL
8676,woman standing pair dogs,woman showing dog long hair dog show,3,NEUTRAL
8679,skateboarder making jump ramp,skateboarder making jump ramp,3.3,CONTRADICTION
8680,man dressed black wearing inline skates performing acrobatics rail,man dressed black wearing inline skates performing trick rail,4.6,ENTAILMENT
8683,skateboarder making jump ramp,woman dressed black wearing inline skates performing trick rail,3,NEUTRAL
8684,man dressed black wearing inline skates performing trick rail,skateboarder jumping ramp,3,NEUTRAL
8685,skateboarder making jump ramp,man dressed black wearing inline skates performing trick rail,2.3,NEUTRAL
8686,man dressed black wearing inline skates performing trick rail,skateboarder making jump ramp,2.4,NEUTRAL
8689,three children running grassy hillside,three children running hillside covered grass,4.9,ENTAILMENT
8690,three children running grassy hillside,three children running grassy hillside,4.3,NEUTRAL
8691,three children running hillside covered grass,three children running hill,4.3,ENTAILMENT
8692,three children running hill,three children running grassy hillside,3.8,NEUTRAL
8696,black orange bird standing lawn,black orange bird standing grass,4.6,ENTAILMENT
8697,black orange bird standing grass,black orange bird standing grass,3.4,CONTRADICTION
8699,white bird yellow beak standing green grass,black bird yellow beak standing green grass,3.8,NEUTRAL
8702,black orange bird standing lawn,black bird yellow beak standing green grass,3.7,NEUTRAL
8705,shirtless man posing girl hiking park,shirtless person posing girl hiking park,4.6,ENTAILMENT
8708,man shirt posing arms spread next woman,man without shirt posing arms spread next woman,4.2,NEUTRAL
8709,shirtless man posing girl hiking park,man without shirt posing arms spread near woman,4.1,ENTAILMENT
8712,man without shirt posing arms spread next woman,shirtless woman posing girl hiking park,2.9,NEUTRAL
8716,two white puppies playing near pool,two white puppies playing near water,4.4,ENTAILMENT
8719,two white dogs running together,two black puppies playing near pool,1.6,NEUTRAL
8724,group people standing around sound mixing table,group people standing around sound mixing table,3.1,CONTRADICTION
8728,group people standing around sound mixing table,group people looking sound equipment,3.7,NEUTRAL
8738,young couple sleeping bed,young couple lying bed together,4.1,NEUTRAL
8739,young couple lying bed together,young couple lying bed,3.7,CONTRADICTION
8741,three men walking across rope wood bridge river,three people walking across rope wood bridge river,4.5,ENTAILMENT
8742,three people walking across rope wood bridge river,three people walking across rope steel bridge river,4,NEUTRAL
8743,people crossing rope bridge rocky stream,people walking across rope bridge rocky stream,4.9,ENTAILMENT
8746,three people walking across rope wood bridge river,people walking across rope bridge rocky stream,3.285,NEUTRAL
8748,three people walking across rope steel bridge river,people walking across rope bridge rocky stream,3.6,ENTAILMENT
8749,people walking across rope bridge rocky stream,three people walking across rope wood bridge river,4.35,NEUTRAL
8750,four people walking bridge river,four people walking bridge body water,4.6,ENTAILMENT
8751,four people walking bridge body water,four people sitting bridge body water,4.1,NEUTRAL
8753,several people walking line across bridge,several people walking line across bridge,3.8,CONTRADICTION
8756,four people walking bridge river,several people walking line across bridge,3.9,NEUTRAL
8757,four people sitting bridge body water,several people walking line across bridge,3.3,NEUTRAL
8759,young boy jumping water,young kid jumping water,4.9,ENTAILMENT
8760,young boy jumping water,young boy jumping water,3.5,CONTRADICTION
8766,young boy jumping water,child wearing yellow jacket jumping rock,2.2,NEUTRAL
8767,child wearing yellow jacket jumping rock,young boy jumping water,2.6,NEUTRAL
8768,young child riding three wheeled scooter sidewalk,young child riding three wheeled scooter sidewalk,4.9,ENTAILMENT
8775,young child riding three wheeled scooter sidewalk,toddler riding plastic scooter toy,3.6,NEUTRAL
8777,three men sitting mountainside looking view pair binoculars,three hikers sitting mountainside looking view pair binoculars,4.4,ENTAILMENT
8779,three men lying hill looking mountains sky,three men sitting hill looking mountains sky,4.2,NEUTRAL
8781,three men lying hill looking mountains sky,three hikers sitting mountainside looking view pair binoculars,3.1,NEUTRAL
8783,three men sitting mountainside looking view pair binoculars,three men sitting hill looking mountains sky,3.7,NEUTRAL
8784,three hikers standing mountainside looking view pair binoculars,three men sitting hill looking mountains sky,3.6,NEUTRAL
8787,girl skipping rope park,girl skipping rope sidewalk,4,NEUTRAL
8790,young girl jumping rope sidewalk near parking garage,girl skipping rope sidewalk,4.1,ENTAILMENT
8791,girl skipping rope sidewalk,boy jumping rope sidewalk near parking garage,3.8,NEUTRAL
8794,girl jumping rope sidewalk near parking garage,girl skipping rope sidewalk,4.3,ENTAILMENT
8796,people clustered around bonfire night,people clustered around bonfire morning,3.6,NEUTRAL
8800,people sitting around fire night,people clustered around bonfire night,3.9,CONTRADICTION
8801,people sitting around bonfire night,several people sitting around fire night,4.3,ENTAILMENT
8805,white dog standing lake,brown dog standing lake,3.4,NEUTRAL
8813,two dogs running park,two animals running park,4.5,ENTAILMENT
8814,two dogs running beach,two dogs running park,3.2,NEUTRAL
8815,two dogs running quickly park,two dogs running quickly park,5,ENTAILMENT
8816,two dogs walking slowly park,two dogs running quickly park,3.7,NEUTRAL
8822,boy speeding steep slide,kid speeding steep slide,4.8,ENTAILMENT
8823,girl speeding steep slide,boy speeding steep slide,3.7,NEUTRAL
8830,boy speeding steep slide,boy wearing black sliding blow yellow slide,3.9,NEUTRAL
8834,man white moustache sitting balcony looking road,man white moustache standing balcony looking road,4.4,NEUTRAL
8836,man white moustache sitting balcony looking road,man leaning ledge balcony,3.7,NEUTRAL
8838,woman leaning ledge balcony,man white moustache standing balcony looking road,2.8,NEUTRAL
8842,brown white dog brown black bandanna quickly running,brown white dog brown black bandanna running fast,4.9,ENTAILMENT
8844,small white dog running across lawn,brown white dog brown black bandanna quickly running,2.8,NEUTRAL
8846,brown white dog brown black bandanna running fast,small white dog running lawn,2.9,NEUTRAL
8848,brown white dog brown black bandanna running fast,small white dog running across lawn,3.4,NEUTRAL
8852,black dog leash walking water,white dog leash walking water,3.6,NEUTRAL
8854,white dog leash walking water,dog leash walking water,3.6,NEUTRAL
8856,black dog leash walking water,dog leash walking water,4.3,ENTAILMENT
