pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
7447,little girl swinging woman standing behind,girl standing behind little woman swinging,3.4,CONTRADICTION
7449,small child showing excitement swing set park,little girl swinging woman standing behind,3.6,NEUTRAL
7450,small child showing excitement swing set park,girl standing behind little woman swinging,2.5,NEUTRAL
7453,show small child set exciting swing park,little girl swinging woman standing behind,3.3,NEUTRAL
7456,man falling surfboard water,man performing trick surfboard water,3.6,NEUTRAL
7458,surfer riding wave,surfer riding wave,3.8,CONTRADICTION
7460,man performing trick surfboard water,wave ridden surfer,3.9,NEUTRAL
7463,person performing trick surfboard water,surfer riding wave,3.7,NEUTRAL
7465,surfer riding wave,man performing trick surfboard water,3.6,NEUTRAL
7467,group people sitting dim room,group people sitting dim room,3.7,CONTRADICTION
7469,man two women dark room sitting table candles,man two women darkened room sitting table candles,4.9,ENTAILMENT
7473,man two women darkened room sitting table candles,group people sitting room dim,4.5,ENTAILMENT
7478,man white shirt sunglasses man black shirt sunglasses sitting table four beer bottles,men sitting table four beer bottles,2.8,CONTRADICTION
7480,two guys standing table putting beers,two guys sitting around table holding beers hands,3.7,NEUTRAL
7482,man white shirt sunglasses man black shirt sunglasses sitting table four beer bottles,two guys standing table putting beers,3.4,NEUTRAL
7484,two guys sitting around table holding beers hands,men sitting table four beer bottles,3,CONTRADICTION
7488,blue ball caught dog,dog catching blue ball,4.9,ENTAILMENT
7489,dog catching blue ball,dog catching blue ball,3.815,CONTRADICTION
7490,dog chasing ball,blue ball caught dog,3.7,NEUTRAL
7494,dog catching blue ball,dog chasing ball,3.9,NEUTRAL
7495,person wearing red jacket carefully holding beer,person wearing red jacket holding beer,4.6,ENTAILMENT
7498,woman wearing red jacket holding glass front man white t-shirt,woman wearing red jacket holding glass front man white t-shirt,4,CONTRADICTION
7500,person wearing red jacket holding beer,"woman wearing red jacket holding glass front man t-shirt, white",3.3,NEUTRAL
7502,woman holding white jacket red glass front man wearing t-shirt,person wearing red jacket holding beer,2.8,NEUTRAL
7510,two dogs battling frisbee lake,two brown dogs playing frisbee water,4.4,ENTAILMENT
7512,two brown dogs playing frisbee water,two dogs fighting frisbee lake,4.1,NEUTRAL
7513,two dogs fighting frisbee lake,two brown dogs leaving frisbee water,3.5,NEUTRAL
7514,two dogs fighting frisbee lake,two brown dogs playing frisbee water,4.5,NEUTRAL
7515,girl pink twirling ribbon,ribbon twirled girl pink,4.8,ENTAILMENT
7517,"girl wearing shirt colored white pink skirt, standing front house","girl wearing white shirt pink skirt, standing front house",4.8,ENTAILMENT
7518,"girl wearing white shirt pink skirt, standing front house","girl wearing white shirt pink skirt, standing front house",4.2,CONTRADICTION
7519,"girl wearing shirt colored white pink skirt, standing front house",girl pink twirling ribbon,2.6,NEUTRAL
7520,girl pink twirling ribbon,"girl wearing white shirt pink skirt, standing front house",2.1,NEUTRAL
7521,"girl wearing white shirt pink skirt, standing front house",ribbon twirled girl pink,2.4,NEUTRAL
7523,girl pink twirling ribbon,"girl wearing white shirt pink skirt, standing front house",2.9,NEUTRAL
7524,child playing water spout outdoors rest family watching,child playing water spout outdoors rest family watching,4.9,ENTAILMENT
7528,boy laying hose next man another boy running away,boy holding hose next man another boy watching,3.3,NEUTRAL
7529,child playing water spout outdoors rest family watching,hose held boy next man another boy watching,2.8,NEUTRAL
7530,child playing water spout outdoors rest family watching,boy laying hose next man another boy running away,2.7,NEUTRAL
7531,child playing water spout outdoors rest family watching,boy holding hose next man another boy watching,3.6,NEUTRAL
7535,football player running past official carrying football,person playing football running past official carrying football,4.5,ENTAILMENT
7536,football player running official carrying football,football player running past official carrying football,4,NEUTRAL
7538,football player purple jersey breathlessly running ball touchdown,football player purple jersey running ball touchdown,4.5,ENTAILMENT
7540,football player purple jersey breathlessly running ball touchdown,football player running past official carrying football,3.5,NEUTRAL
7552,young girl leotard colored blue jumping air,young girl blue jumping air,4.5,ENTAILMENT
7555,"boy, little, sitting green tunnel smile face",little boy sitting green tunnel smile face,4.8,ENTAILMENT
7560,little boy sitting green tunnel smile face,little boy striped shirt sliding green tube,3.3,NEUTRAL
7562,little boy sitting green tunnel smile face,small boy green shirt striping sliding tube,3.1,NEUTRAL
7565,small boy striped shirt sliding green tube,little boy sitting green tunnel smile face,3.3,NEUTRAL
7566,person flying air bicycle,person flying air bicycle,4.8,ENTAILMENT
7568,person bike jumping air sun flaring beautifully bike frame,person bike jumping air sun flaring bike frame,4.5,ENTAILMENT
7570,person bike jumping air sun flaring beautifully bike frame,person flying air bicycle,3.5,ENTAILMENT
7571,person flying air bicycle,person bike jumping air sun flaring bike frame,3.7,NEUTRAL
7574,person bike jumping air sun flaring bike frame,person flying air bicycle,4.2,ENTAILMENT
7575,bunch men playing rugby muddy field,bunch men playing rugby field full mud,4.8,ENTAILMENT
7578,rugby played men,men playing rugby,5,ENTAILMENT
7579,men idling,men playing rugby,2.5,NEUTRAL
7584,men playing rugby,bunch men playing mud rugby field,3.8,NEUTRAL
7585,bunch men playing rugby muddy field,men playing rugby,4.4,ENTAILMENT
7586,person rides bikes looking accident another bike rider,bike rider looking accident another bike rider,4.6,ENTAILMENT
7589,person ignoring motocross bike lying side one racing,person looking motocross bike lying side another racing,3.5,CONTRADICTION
7591,bike rider looking accident another bike rider,person ignoring motocross bike lying side one racing,2.8,NEUTRAL
7592,person rides bikes looking accident another bike rider,person looking motocross bike lying side another racing,3.1,NEUTRAL
7593,person looking motocross bike lying side another racing,bike rider looking accident another bike rider,3.4,NEUTRAL
7595,two dogs frolicking snow,two dogs playing snow,4.7,ENTAILMENT
7596,dogs playing snow,two dogs playing snow,3.6,CONTRADICTION
7597,snowing two playing dogs,two dogs playing snow,4,ENTAILMENT
7598,brown dog gray dog playing snow,brown dog gray dog playing snow,5,ENTAILMENT
7600,brown dog gray dog playing snow,two dogs playing snow,4.3,ENTAILMENT
7601,brown dog grey dog fighting snow,two dogs playing snow,3.5,NEUTRAL
7602,two dogs frolicking snow,brown dog gray dog playing snow,4.4,NEUTRAL
7604,snowing two playing dogs,brown dog gray dog playing snow,3.6,NEUTRAL
7605,brown dog gray dog playing snow,two dogs playing snow,4.6,ENTAILMENT
7607,girl getting tattoo removed hand,girl getting tattoo hand,3.285,CONTRADICTION
7610,girl getting tattoo hand,tattoo drawn woman white sweater hand teenager,3.7,NEUTRAL
7614,woman white sweater drawing tattoo hand teenager,girl getting tattoo hand,3.4,NEUTRAL
7615,woman purple top walking bicycle two stone columns,woman top purple walking bicycle two stone columns,5,ENTAILMENT
7617,woman purple top walking bicycle two stone columns,"stone woman bicycle top two purple columns, people walking",2.3,NEUTRAL
7620,woman purple top walking bicycle two stone columns,girl dressed purple blue slowly walking beside bike night,3.5,NEUTRAL
7621,woman purple top walking bicycle two stone columns,naked girl walking beside bike night,2.6,NEUTRAL
7623,girl dressed purple blue walking beside bike night,woman purple top walking bicycle two stone columns,2.1,NEUTRAL
7624,girl dressed purple blue walking beside bike night,"stone woman bicycle top two purple columns, people walking",1.8,NEUTRAL
7626,man red jacket standing next yellow kayak rocks ocean,man red jacket standing next yellow kayak rocks ocean,4.8,ENTAILMENT
7627,man red jacket standing next yellow kayak rocks ocean,man red jacket standing next yellow kayak rocks ocean,4,CONTRADICTION
7628,man wearing red jacket standing beside yellow canoe rocks water background,man wearing red jacket standing beside yellow canoe boulders water background,4.9,ENTAILMENT
7631,man red jacket standing next yellow kayak rocks ocean,man standing bare-chested beside yellow canoe rocks water background,3.5,NEUTRAL
7632,man wearing red jacket standing beside yellow canoe rocks water background,man red jacket standing next yellow kayak rocks ocean,3.9,ENTAILMENT
7633,man wearing red jacket standing beside yellow canoe rocks water background,man red jacket standing next yellow kayak rocks ocean,3.8,NEUTRAL
7635,dog black coat walking along tree trunk bridge water,black dog walking along tree trunk bridge water,4.9,ENTAILMENT
7637,river crossed dog bridge made fallen tree,dog crossing river bridge made fallen tree,5,ENTAILMENT
7640,black dog walking along tree trunk bridge water,river crossed dog bridge made fallen tree,4.2,ENTAILMENT
7644,black dog walking along tree trunk bridge water,dog crossing river bridge made fallen tree,2.6,NEUTRAL
7645,black dog walking along tree trunk bridge water,dog crossing river bridge made fallen tree,4.4,NEUTRAL
7646,child green white sports uniform running grass,child green white uniform sports running grass,4.9,ENTAILMENT
7650,little boy proudly wearing green soccer strip running grass,child green white sports uniform running grass,4.285,ENTAILMENT
7655,girl black hat wearing bikini beach,girl black hat wearing bikini beach,4.9,ENTAILMENT
7656,girl black hat standing topless beach,girl black hat wearing bikini beach,3.8,NEUTRAL
7661,young lady bikini standing beach,girl black hat wearing bikini beach,4,NEUTRAL
7663,girl black hat standing topless beach,young lady bikini lying beach,3,NEUTRAL
7664,young lady bikini lying beach,black girl bikini wearing hat beach,3.5,NEUTRAL
7671,man sitting beach,man handstand wet sand edge water beach,3,NEUTRAL
7673,man performing handstand beach,man beach handstand wet sand edge water,4.3,NEUTRAL
7674,man handstand wet sand edge water beach,man performing handstand beach,4.1,ENTAILMENT
7676,young boy playing park mother,young boy playing park mother,2.6,CONTRADICTION
7679,boy blue running away woman blue,boy blue running towards woman blue,3.7,NEUTRAL
7683,boy blue running away woman blue,young boy playing park mother,2.9,NEUTRAL
7684,boy blue running away woman blue,young mother playing boy park,2.6,NEUTRAL
7685,young boy playing park mother,boy blue running away woman blue,2.5,NEUTRAL
7686,one little boy brown hair jumping brown chair onto floor,little boy brown hair jumping brown chair onto floor,4.7,ENTAILMENT
7690,little boy brown hair jumping brown chair onto floor,young boy quickly jumping chair,4.1,ENTAILMENT
7691,little boy brown hair jumping brown chair onto floor,young boy jumping onto chair,3.5,NEUTRAL
7693,young boy jumping chair,little boy brown hair jumping brown chair onto floor,3.5,NEUTRAL
7694,little boy brown hair jumping brown chair onto floor,young boy jumping chair,4.2,ENTAILMENT
7695,two children bouncing colorful balls,two kids bouncing colorful balls,4.8,ENTAILMENT
7696,two kids sitting colorful balls,two kids bouncing colorful balls,3.8,NEUTRAL
7698,children wearing black tights hopping,children wearing black tights hopping,4.9,ENTAILMENT
7704,children wearing black tights hopping,two balls bouncing colorful kids,1.8,NEUTRAL
7705,children wearing black tights hopping,two kids bouncing colorful balls,2.1,NEUTRAL
7706,little girl smiling wearing fake nose glasses,little girl smiling wearing fake nose glasses,4.9,ENTAILMENT
7708,blonde girl pink top smiling wearing funny glasses large nose attached,blonde girl pink top happily smiling wearing funny glasses large nose attached,4.8,ENTAILMENT
7709,blonde girl pink top smiling wearing funny glasses large nose attached,blonde girl pink top smiling wearing funny glasses large nose attached,3.3,CONTRADICTION
7710,blonde girl pink top happily smiling wearing funny glasses large nose attached,little girl smiling wearing fake nose glasses,4.1,NEUTRAL
7713,blonde girl pink top smiling wearing funny glasses large nose attached,little girl frowning taking fake nose glasses,3.6,NEUTRAL
7715,water squirted man mouth white dog squirt gun,man squirting water mouth white dog squirt gun,4.8,ENTAILMENT
7717,man spraying super soaker mouth dog,man spraying super soaker mouth dog,4.9,ENTAILMENT
7721,water squirted man mouth white dog squirt gun,man spraying super soaker mouth dog,4.2,NEUTRAL
7725,boy umbrella let go father wearing blue coat,boy umbrella held father wearing blue coat,3.5,NEUTRAL
7727,child amazedly experiencing new world,child experiencing new world,4.5,ENTAILMENT
7730,child falling asleep,boy umbrella held father wearing blue coat,1.6,NEUTRAL
7735,dog walking along snowdrift,dog walking along snowdrift,5,ENTAILMENT
7736,dog walking along snowdrift,dog walking along snowdrift,4.3,CONTRADICTION
7737,dog playing alone beach covered snow,dog playing alone shore covered snow,4.3,ENTAILMENT
7738,dog playing alone beach covered snow,dog sleeping beach covered snow,2.9,NEUTRAL
7745,light brown dog running street,light brown dog running street,3.6,CONTRADICTION
7748,great dog climbing steep hill,great dog getting steep hill,3.6,CONTRADICTION
7749,great dog wildly climbing steep hill,light brown dog running street,2.8,NEUTRAL
7750,light brown dog running street,great dog getting steep hill,2.7,NEUTRAL
7756,man woman walking city street,man woman idling city street,3.85,NEUTRAL
7758,people walking crowded street,people walking crowded street,4.3,CONTRADICTION
7759,people walking crowd street,people walking crowded street,4.6,ENTAILMENT
7761,man woman walking city street,people walking crowded street,3.5,NEUTRAL
7762,people walking crowd street,man woman walking city street,3.9,NEUTRAL
7765,people walking crowded street,man woman walking city street,3.3,NEUTRAL
7766,surfer riding big wave across dark green water,big wave ridden surfer across dark green water,4.8,ENTAILMENT
7767,surfer riding big wave across dark green water,surfer riding big wave across dark green water,3,CONTRADICTION
7770,big surfer riding waving,surfer riding big wave,3.3,NEUTRAL
7773,surfer riding big wave across dark green water,big surfer riding waving,3.7,NEUTRAL
7774,big wave ridden surfer across dark green water,surfer riding big wave,4.6,ENTAILMENT
7775,surfer riding big wave across dark green water,surfer riding big wave,4,ENTAILMENT
7783,shirtless man striped shorts sunglasses standing near person white shirt sunglasses,muscular black man dancing man behind wearing green beads,1.9,NEUTRAL
7786,person wearing grey pants airborne snowboard,person wearing grey pants snowboard,4.3,ENTAILMENT
7788,snowboarding man jumping air,snowboarder jumping air,4.6,ENTAILMENT
7789,snowboarding woman jumping air,snowboarding man jumping air,3.9,NEUTRAL
7791,snowboarding woman jumping air,person wearing grey pants airborne snowboard,3.7,NEUTRAL
7796,tennis player lunging left,tennis player lunging left,3.4,CONTRADICTION
7797,tennis player green headband hitting ball,tennis player green headband hitting ball,5,ENTAILMENT
7799,tennis player lunging left,tennis player green headband hitting ball,3.6,NEUTRAL
7800,tennis player green headband missing ball,tennis player lunging left,3,NEUTRAL
7801,tennis player green headband hitting ball,tennis player jumping left,3.3,NEUTRAL
7802,tennis player lunging left,tennis player green headband hitting ball,3.4,NEUTRAL
7803,tennis player green headband hitting ball,tennis player lunging left,3.6,NEUTRAL
7806,man squatting brush taking photograph,man squatting brush taking photo,4.915,ENTAILMENT
7809,man squatting brush taking photograph,man crouching holding camera,3.2,NEUTRAL
7812,man squatting brush taking photograph,man crouching holding camera,4.3,ENTAILMENT
7814,dogs playing stream,dogs playing stream,3.4,CONTRADICTION
7815,two dogs looking something moving water,two dogs looking something splashing water,4.6,ENTAILMENT
7816,two dogs looking something splashing water,two cats looking something splashing water,3.9,NEUTRAL
7818,dogs playing stream,two cats looking something splashing water,1.9,NEUTRAL
7824,black dog jumping n hay ball another hay ball,black dog leaping hay ball another hay ball,4.8,ENTAILMENT
7825,black cat jumping hay ball another hay ball,black dog jumping n hay ball another hay ball,3.2,NEUTRAL
7826,black dog leaping hay ball another hay ball,black dog leaping cylindrical hay bale,4.1,NEUTRAL
7827,black dog leaping cylindrical hay bale,black cat jumping hay ball another hay ball,3.5,NEUTRAL
7828,black dog jumping n hay ball another hay ball,black dog jumping cylindrical hay bale,4.2,NEUTRAL
7829,black dog jumping n hay ball another hay ball,white dog leaping cylindrical hay bale,3.5,NEUTRAL
7830,black dog jumping n hay ball another hay ball,black dog leaping cylindrical hay bale,4,NEUTRAL
7831,brown dog jumping air,brown animal jumping air,4.4,ENTAILMENT
7832,brown dog jumping air,brown dog jumping water,3.6,NEUTRAL
7833,brown dog jumping air,dog jumping air,4.7,ENTAILMENT
7835,brown dog jumping air,dog jumping air,4.4,ENTAILMENT
7837,brown dog jumping air,brown animal jumping air,4.4,ENTAILMENT
7840,man motorcycle riding track waving happily,man motorcycle riding track waving,4.6,ENTAILMENT
7842,person motorcycle holding arm,person motorcycle holding arm,4.6,ENTAILMENT
7843,person motorcycle holding arm,person motorcycle holding arm,3.4,CONTRADICTION
7845,man motorcycle riding track waving,person motorcycle holding arm,3.5,CONTRADICTION
7846,man motorcycle riding track waving happily,person motorcycle holding arm,3.6,NEUTRAL
7848,person motorcycle holding arm,man motorcycle riding track waving,3.9,NEUTRAL
7850,two adults standing scooter field yellow flowers,two adults standing scooter field yellow flowers,3.7,CONTRADICTION
7852,two people wearing helmets riding yellow white flowers,two people wearing helmets riding yellow white flowers,3.9,CONTRADICTION
7853,two people wearing helmets driving yellow white flowers,two adults standing scooter field yellow flowers,3.6,NEUTRAL
7854,two people wearing helmets riding yellow white flowers,two adults standing scooter field yellow flowers,3.3,NEUTRAL
7855,two people wearing helmets riding yellow white flowers,two adults standing scooter field flowers,3.6,NEUTRAL
7856,two people wearing helmets riding yellow white flowers,two adults standing scooter field yellow flowers,2.6,NEUTRAL
7857,two people wearing helmets riding yellow white flowers,two adults standing scooter field yellow flowers,3.4,NEUTRAL
7858,man riding dirt bike dirt hill,person riding dirt bike dirt hill,4.7,ENTAILMENT
7860,person riding bike along muddy trail,person riding bike along trail,4.5,ENTAILMENT
7862,person riding dirt bike dirt hill,person riding bike along trail,3.8,NEUTRAL
7863,person riding bike along muddy trail,person riding dirt bike dirt hill,2.6,NEUTRAL
7865,person riding bike along muddy trail,person riding dirt bike dirt hill,4.1,NEUTRAL
7870,white horse ridden man blue cowboy hat,man blue cowboy hat riding white horse,4.7,ENTAILMENT
7871,man blue cowboy hat riding black horse,man blue cowboy hat riding white horse,3.7,NEUTRAL
7873,man blue riding horse dirt road,man blue cowboy hat riding black horse,4,NEUTRAL
7874,man blue riding animal dirt road,man blue cowboy hat riding white horse,3.4,NEUTRAL
7879,three people driving atvs,people driving atvs,3.2,CONTRADICTION
7880,three people driving four wheel atvs field,three people driving four wheel vehicles field,4.5,ENTAILMENT
7882,three people driving atvs,three people driving four wheel vehicles field,4.2,ENTAILMENT
7883,three people driving four wheel atvs street,three people driving atvs,4.6,ENTAILMENT
7885,three people driving four wheel atvs field,people driving atvs,3.3,CONTRADICTION
7886,three people driving four wheel atvs field,three people driving atvs,4.2,ENTAILMENT
7894,two white dogs one brown dog chasing ball,two white dogs playing brown dog ball,4,NEUTRAL
7895,two white dogs one brown dog chasing ball,two white dogs playing brown dog ball,4.3,NEUTRAL
7897,white race car driving puddle,white race car driving puddle,3.4,CONTRADICTION
7901,black rally car throwing mud air approaching bend track,white race car driving puddle,3.4,NEUTRAL
7904,white race car driving puddle,white rally car throwing mud air approaching bend track,3.535,NEUTRAL
7905,dog jumping shiny blue soccer ball field dry leaves,animal jumping shiny blue soccer ball field dry leaves,4.4,ENTAILMENT
7907,dog jumping shiny blue soccer ball field dry leaves,dog jumping dry leaves field shiny blue soccer balls,3.5,NEUTRAL
7908,small black dog wearing red collar leaves blue ball,little black dog wearing red collar leaves blue ball,4.7,ENTAILMENT
7910,small black dog wearing red collar leaves blue ball,dog jumping shiny blue soccer ball field dry leaves,3.9,NEUTRAL
7911,big black dog wearing red collar leaves blue ball,dog jumping shiny blue soccer ball field dry leaves,3.2,NEUTRAL
7913,little black dog wearing red collar leaves blue ball,dog jumping shiny blue soccer ball field dry leaves,3.6,NEUTRAL
7914,little black dog wearing red collar leaves blue ball,dog jumping dry leaves field shiny blue soccer balls,3.1,NEUTRAL
7915,dog jumping shiny blue soccer ball field dry leaves,little black dog wearing red collar leaves blue ball,3.9,NEUTRAL
7916,dog running towards ball,dog running towards toy,4.3,ENTAILMENT
7918,dog running field chasing ball,dog running field chasing toy,4.7,ENTAILMENT
7919,dog running field chasing ball,dog running field chasing ball,3.5,CONTRADICTION
7920,dog running towards ball,dog running field chasing toy,4.1,NEUTRAL
7922,dog running field chasing ball,dog running towards toy,4.1,ENTAILMENT
7924,dog running field chasing ball,dog running towards ball,4.1,ENTAILMENT
7928,person pink jacket running onto field,person pink jacket running onto field,4.3,CONTRADICTION
7929,person pink running onto field,four athletes man crowded stadium,1.6,NEUTRAL
7930,four athletes man crowded stadium,person pink jacket running onto field,1.2,NEUTRAL
7931,four athletes person crowded stadium,person pink jacket running onto field,1.6,NEUTRAL
7941,asian woman holding fur scarf,woman dressed elegant clothing inside crowd people looking,1.6,NEUTRAL
7942,asian woman holding fur scarf,woman dressed elegant clothing inside crowd people looking,2.2,NEUTRAL
7943,boy running sea beach,boy running water beach,4.4,ENTAILMENT
7944,girl running water beach,boy running water beach,3.8,NEUTRAL
7945,boy white t-shirt splashing shallow water,kid white t-shirt splashing shallow water,4.5,ENTAILMENT
7948,boy white t-shirt splashing shallow water,boy running water beach,2.4,NEUTRAL
7952,two tall basketball players scrambling ball court,two basketball players scrambling ball court,4.6,ENTAILMENT
7955,basketball player court floor another one grabbing ball,basketball player court floor one grabbing ball,3.2,CONTRADICTION
7956,basketball player court floor ball grabbed another one,two basketball players scrambling ball court,4.7,ENTAILMENT
7958,two tall basketball players scrambling ball court,basketball player court floor another one grabbing ball,4,NEUTRAL
7960,basketball player court floor another one grabbing ball,two basketball players scrambling ball court,4.3,ENTAILMENT
7961,white dogs looking curiously black llama,white dogs looking black llama,4.6,ENTAILMENT
7962,white dogs looking curiously black llama,white dogs looking curiously black llama,3.7,CONTRADICTION
7965,black sheep standing near three white dogs,black sheep standing far three white dogs,3.5,CONTRADICTION
7968,black sheep standing near three white dogs,white dogs looking black llama,2.7,NEUTRAL
7969,white dogs looking curiously black llama,black sheep standing near three white dogs,2,NEUTRAL
7970,black llama curiously looking white dogs,black sheep standing near three white dogs,3,NEUTRAL
7974,grey dog jumping toward black white dog soft snow,grey dog jumping toward black white dog snow,4.6,ENTAILMENT
7975,grey dog jumping toward black white dog snow,grey dog jumping toward black white dog water,3.5,NEUTRAL
7978,two poodles snow one jumping,grey dog jumping toward black white dog snow,3.6,NEUTRAL
7979,grey dog jumping toward black white dog snow,two poodles snow one lying,3.3,NEUTRAL
7982,man surrounded photographers wearing gray suit glasses,woman surrounded photographers wearing gray suit glasses,3.3,NEUTRAL
7983,man elegant dress surrounded photographers,man suit surrounded photographers,4.1,NEUTRAL
7984,man suit surrounded photographers,man suit surrounded photographers,4.2,CONTRADICTION
7988,photographer surrounded men,man surrounded photographers wearing gray suit glasses,2.8,NEUTRAL
7991,man surrounded photographers wearing gray suit glasses,man suit surrounded photographers,4.6,ENTAILMENT
7992,children swimming suits playing pool,children swimming suits playing water,4.4,ENTAILMENT
7994,boys wearing bathing suits water splashing around,kids wearing bathing suits water splashing around,4.5,ENTAILMENT
8000,kids wearing bathing suits water splashing around,children swimming suits playing water,4.2,NEUTRAL
8001,boys dangling straps kicking,people dangling straps kicking,4.4,ENTAILMENT
8003,blonde girl hanging gymnastic ropes,girl hanging gymnastic ropes,4.7,ENTAILMENT
8004,blonde girl hanging gymnastic ropes,blonde man hanging gymnastic ropes,3,NEUTRAL
8007,blonde girl hanging gymnastic ropes,boys dangling straps kicking,1.6,NEUTRAL
8008,nobody dangling straps kicking,blonde girl hanging gymnastic ropes,2.5,NEUTRAL
8009,people dangling straps kicking,blonde girl hanging gymnastic ropes,2.5,NEUTRAL
8011,man dressed black white holding tennis racket waiting ball,man dressed black white dropping tennis racket waiting ball,4,CONTRADICTION
8013,tennis player mid game holding racquet,tennis player mid game holding racquet,2.9,CONTRADICTION
8015,tennis player mid game holding racquet,man dressed black white holding tennis racket waiting ball,3,NEUTRAL
8016,tennis player mid game holding racquet,player dressed black white holding tennis racket waiting ball,4.1,NEUTRAL
8017,man dressed black white dropping tennis racket waiting ball,tennis player mid game holding racquet,3.115,NEUTRAL
8019,dog playing green field,dog playing green grass,4.5,ENTAILMENT
8020,dog sleeping green grass,dog playing green grass,3.7,NEUTRAL
8022,brown white cat playing grass,brown white dog playing grass,3,NEUTRAL
8023,brown white dog playing lawn,dog playing green grass,4.3,ENTAILMENT
8026,dog sleeping green grass,brown white dog playing grass,2.9,NEUTRAL
8027,brown white dog playing grass,dog playing green grass,4.2,ENTAILMENT
8030,little boy bib watching camera,young boy bib watching camera,4.8,ENTAILMENT
8033,little boy bib watching camera,tan skinned child looking camera,3,NEUTRAL
8034,little boy bib watching camera,tan skinned kid looking camera,3.6,NEUTRAL
8035,tan skinned child looking camera,little boy bib watching camera,2.8,NEUTRAL
8036,tan skinned child looking camera,little boy bib watching camera,3.5,NEUTRAL
8042,young boy blue shirt jumping water,young girl jumping still lake,2.2,NEUTRAL
8043,young boy jumping still lake,young boy blue shirt jumping water,4.3,NEUTRAL
8045,young boy jumping still lake,young boy blue shirt jumping water,3.9,NEUTRAL
8046,two men carrying colorful baskets blankets walking near building,two people carrying colorful baskets blankets walking near building,4.4,ENTAILMENT
8048,two people walking laden baskets colorful blankets,two people walking laden baskets blankets,4.1,ENTAILMENT
8051,two people carrying colorful baskets blankets walking near building,two people sitting laden baskets blankets,2.8,NEUTRAL
8052,two men carrying colorful baskets blankets walking near building,two people walking laden baskets blankets,3.9,ENTAILMENT
8053,two people carrying gray baskets blankets walking near building,two people walking laden baskets blankets,4.2,NEUTRAL
8054,two people carrying colorful baskets blankets walking near building,two people walking laden baskets blankets,4.1,ENTAILMENT
8056,young girl sitting swimming gear,young man sitting swimming gear,3.3,NEUTRAL
8061,young girl sitting swimsuit,"young girl wearing blue patterned swim suit, black yellow swim cap blue swimming goggles head",3.8,NEUTRAL
8062,young man sitting swimming gear,"young girl wearing blue patterned swim suit, black yellow swim cap blue swimming goggles head",2.6,NEUTRAL
8063,young girl sitting swimming gear,"young girl wearing blue patterned swim suit, black yellow swim cap blue swimming goggles head",3.9,NEUTRAL
8066,brown dog running snowy path,brown dog running snowy trail,4.9,ENTAILMENT
8070,brown dog running snowy trail,dog running snowy road,4.3,NEUTRAL
8074,two children white outfits red protective gear sitting mat,two children white outfits red protective gear sparring mat,4.2,NEUTRAL
8075,two boys martial arts blue mat,two kids martial arts blue mat,4.5,ENTAILMENT
8078,two boys martial arts green mat,two children white outfits red protective gear sparring mat,4,NEUTRAL
8080,two boys martial arts blue mat,two children white outfits red protective gear sitting mat,3.1,NEUTRAL
8081,two boys martial arts blue mat,two children white outfits red protective gear sparring mat,4.2,NEUTRAL
8082,black white dog playing ruined volleyball brown field,black white dog playing tattered volleyball brown field,4.8,ENTAILMENT
8083,black white dog playing tattered volleyball brown field,black white dog playing frisbee brown field,3.3,NEUTRAL
8085,black white dog playing new volleyball,black white dog playing broken volleyball,3.5,NEUTRAL
8086,black white dog playing broken ball,black white dog playing tattered volleyball brown field,4.165,NEUTRAL
8087,black white dog playing tattered volleyball brown field,black white dog playing new volleyball,3.835,NEUTRAL
8088,black white dog playing ruined volleyball brown field,black white dog playing broken volleyball,4.3,ENTAILMENT
8097,bike ridden road young boy helmet,little boy riding bicycle race,3.6,NEUTRAL
8098,little boy riding bicycle race,young boy helmet riding bike lawn,3.2,NEUTRAL
8099,young boy helmet riding bike road,little boy riding bicycle race,4,NEUTRAL
8100,mud covering topless woman,topless woman covered mud,5,ENTAILMENT
8101,topless woman covered mud,topless woman covered mud,4.1,CONTRADICTION
8102,topless woman smeared brown substance blurry crowd background,woman smeared brown substance blurry crowd background,4.35,ENTAILMENT
8103,topless woman smeared brown substance blurry crowd background,topless woman smeared brown substance nobody background,3.8,CONTRADICTION
8106,mud covering topless woman,topless woman smeared brown substance blurry crowd background,3.6,NEUTRAL
8107,topless woman covered mud,topless woman smeared brown substance blurry crowd background,3,NEUTRAL
8111,family purchasing something vending machine,family buying something vending machine,5,ENTAILMENT
8113,family buying something vending machine,two kids man playing games arcade,1.7,NEUTRAL
8114,two kids man playing games arcade,family purchasing something vending machine,1.2,NEUTRAL
8115,family purchasing something vending machine,two boys man playing games arcade,1.6,NEUTRAL
8116,family purchasing something vending machine,two kids woman playing games arcade,1.8,NEUTRAL
8117,two kids man playing games arcade,family purchasing something vending machine,1.3,NEUTRAL
8118,female cheerleader sitting knee male cheerleader,female cheerleader sitting knee man,4.7,ENTAILMENT
8123,cheerleaders dancing,female cheerleader sitting knee male cheerleader,2.9,NEUTRAL
8125,female cheerleader jumping knee male cheerleader,cheerleaders taking break,3,NEUTRAL
8128,group people holding food pointing camera,group people holding drinks pointing camera,3.1,NEUTRAL
8131,several young people posing photo holding drinks,group people holding drinks pointing camera,4,NEUTRAL
8132,several old people posing photo holding beers,group people holding drinks pointing camera,3.8,NEUTRAL
8133,several young people posing photo holding beers,drinks held people pointing camera,3.6,NEUTRAL
